Time	(10) Kp*error	(13) Kd*de/dt	(14) Kp*e+Kd*de/dt CCW	
0.8504	-0.05992797	-0.05986609	-0.059637	
0.8506	-0.05993482	-0.05987884	-0.05964972	
0.8508	-0.05994103	-0.05989037	-0.05966331	
0.851	-0.05994664	-0.0599008	-0.05967748	
0.8512	-0.05995172	-0.05991024	-0.059692	
0.8514	-0.05995631	-0.05991878	-0.05970668	
0.8516	-0.05996047	-0.05992651	-0.05972135	
0.8518	-0.05996423	-0.0599335	-0.05973589	
0.852	-0.05996764	-0.05993983	-0.05975018	
0.8522	-0.05997071	-0.05994556	-0.05976415	
0.8524	-0.0599735	-0.05995074	-0.05977771	
0.8526	-0.05997602	-0.05995543	-0.05979083	
0.8528	-0.05997831	-0.05995967	-0.05980347	
0.853	-0.05998037	-0.05996351	-0.05981559	
0.8532	-0.05998224	-0.05996698	-0.05982719	
0.8534	-0.05998097	-0.05997012	-0.05983825	
0.8536	-0.05997483	-0.05997296	-0.05984845	
0.8538	-0.05996441	-0.05997554	-0.05985734	
0.854	-0.05995032	-0.05997787	-0.05986454	
0.8542	-0.0599332	-0.05997997	-0.05986981	
0.8544	-0.05991369	-0.05998188	-0.059873	
0.8546	-0.05989244	-0.05998298	-0.059874	
0.8548	-0.05987008	-0.05998248	-0.05987278	
0.855	-0.05984724	-0.05998068	-0.05986924	
0.8552	-0.05982452	-0.0599777	-0.05986343	
0.8554	-0.05980252	-0.05997125	-0.05985545	
0.8556	-0.05978176	-0.05996179	-0.05984521	
0.8558	-0.05976278	-0.05994981	-0.05983274	
0.856	-0.05974602	-0.0599358	-0.05981817	
0.8562	-0.05973191	-0.05992023	-0.05980173	
0.8564	-0.05972079	-0.05990361	-0.05978371	
0.8566	-0.05971297	-0.05988642	-0.05976447	
0.8568	-0.05970868	-0.05986912	-0.05974441	
0.857	-0.05970808	-0.05985218	-0.05972398	
0.8572	-0.05971128	-0.05983602	-0.05970363	
0.8574	-0.05971831	-0.05982104	-0.05968386	
0.8576	-0.05972914	-0.05980762	-0.05966512	
0.8578	-0.05974365	-0.0597961	-0.05964791	
0.858	-0.05976169	-0.05978676	-0.05963264	
0.8582	-0.05978303	-0.05977985	-0.05961976	
0.8584	-0.05980368	-0.05977556	-0.05960964	
0.8586	-0.05982236	-0.05977406	-0.05960221	
0.8588	-0.05983927	-0.05977537	-0.05959731	
0.859	-0.05985456	-0.05977955	-0.05959481	
0.8592	-0.0598684	-0.0597866	-0.05959461	
0.8594	-0.05988093	-0.05979647	-0.05959664	
0.8596	-0.05989226	-0.05980848	-0.05960085	
0.8598	-0.05990251	-0.05982165	-0.05960713	
0.86	-0.05991179	-0.05983607	-0.0596153	
0.8602	-0.05992018	-0.05985167	-0.05962519	
0.8604	-0.05992778	-0.05986578	-0.05963669	
0.8606	-0.05993465	-0.05987855	-0.05964939	
0.8608	-0.05994087	-0.05989011	-0.05966296	
0.861	-0.0599465	-0.05990057	-0.05967712	
0.8612	-0.05995159	-0.05991003	-0.05969164	
0.8613999	-0.0599562	-0.05991859	-0.05970632	
0.8616	-0.05996037	-0.05992634	-0.05972099	
0.8618	-0.05996414	-0.05993335	-0.05973553	
0.862	-0.05996755	-0.05993969	-0.05974983	
0.8622	-0.05997064	-0.05994543	-0.0597638	
0.8624	-0.05997343	-0.05995062	-0.05977738	
0.8626	-0.05997596	-0.05995532	-0.05979051	
0.8628	-0.05997825	-0.05995958	-0.05980316	
0.863	-0.05998032	-0.05996342	-0.0598153	
0.8631999	-0.05998219	-0.0599669	-0.05982691	
0.8634	-0.05998106	-0.05997005	-0.05983798	
0.8636	-0.05997504	-0.0599729	-0.05984822	
0.8638	-0.05996471	-0.05997548	-0.05985714	
0.864	-0.05995071	-0.05997781	-0.05986439	
0.8642	-0.05993366	-0.05997993	-0.05986971	
0.8644	-0.05991421	-0.05998183	-0.05987294	
0.8646	-0.05989299	-0.05998299	-0.05987401	
0.8648	-0.05987065	-0.05998252	-0.05987284	
0.8649999	-0.05984781	-0.05998075	-0.05986936	
0.8652	-0.05982509	-0.05997786	-0.05986361	
0.8654	-0.05980306	-0.05997149	-0.05985568	
0.8656	-0.05978227	-0.0599621	-0.0598455	
0.8658	-0.05976323	-0.05995017	-0.05983309	
0.866	-0.05974641	-0.0599362	-0.05981858	
0.8662	-0.05973223	-0.05992067	-0.05980219	
0.8664	-0.05972103	-0.05990406	-0.0597842	
0.8666	-0.05971313	-0.05988688	-0.05976499	
0.8668	-0.05970874	-0.05986958	-0.05974494	
0.867	-0.05970805	-0.05985262	-0.05972451	
0.8672	-0.05971115	-0.05983643	-0.05970416	
0.8674	-0.05971809	-0.05982142	-0.05968437	
0.8676	-0.05972881	-0.05980796	-0.0596656	
0.8678	-0.05974324	-0.05979638	-0.05964833	
0.868	-0.05976119	-0.05978698	-0.05963302	
0.8682	-0.05978245	-0.05978	-0.05962007	
0.8684	-0.05980315	-0.05977565	-0.05960987	
0.8686	-0.05982189	-0.05977407	-0.05960238	
0.8688	-0.05983884	-0.05977531	-0.05959741	
0.869	-0.05985417	-0.05977941	-0.05959485	
0.8692	-0.05986805	-0.05978638	-0.05959459	
0.8694	-0.05988061	-0.05979619	-0.05959656	
0.8696	-0.05989197	-0.05980817	-0.05960072	
0.8698	-0.05990225	-0.0598213	-0.05960695	
0.87	-0.05991155	-0.05983569	-0.05961506	
0.8702	-0.05991997	-0.05985132	-0.05962492	
0.8704	-0.05992758	-0.05986547	-0.05963638	
0.8706	-0.05993447	-0.05987827	-0.05964905	
0.8708	-0.05994071	-0.05988986	-0.05966261	
0.871	-0.05994635	-0.05990034	-0.05967676	
0.8712	-0.05995146	-0.05990982	-0.05969127	
0.8714	-0.05995608	-0.0599184	-0.05970595	
0.8716	-0.05996026	-0.05992617	-0.05972063	
0.8718	-0.05996404	-0.0599332	-0.05973518	
0.872	-0.05996746	-0.05993955	-0.05974948	
0.8722	-0.05997056	-0.0599453	-0.05976346	
0.8724	-0.05997336	-0.05995051	-0.05977705	
0.8726	-0.0599759	-0.05995522	-0.05979019	
0.8728	-0.05997819	-0.05995948	-0.05980286	
0.873	-0.05998027	-0.05996334	-0.05981501	
0.8732	-0.05998214	-0.05996682	-0.05982663	
0.8734	-0.05998114	-0.05996998	-0.05983771	
0.8736	-0.05997524	-0.05997284	-0.05984798	
0.8738	-0.05996502	-0.05997542	-0.05985694	
0.874	-0.0599511	-0.05997776	-0.05986423	
0.8742	-0.05993412	-0.05997988	-0.05986961	
0.8744	-0.05991472	-0.05998179	-0.05987289	
0.8746	-0.05989354	-0.05998299	-0.05987401	
0.8748	-0.05987122	-0.05998256	-0.0598729	
0.875	-0.05984839	-0.05998082	-0.05986948	
0.8752	-0.05982566	-0.05997802	-0.05986379	
0.8754	-0.0598036	-0.05997172	-0.05985592	
0.8756	-0.05978277	-0.05996241	-0.0598458	
0.8758	-0.05976369	-0.05995054	-0.05983345	
0.876	-0.05974681	-0.05993661	-0.05981899	
0.8762	-0.05973255	-0.0599211	-0.05980264	
0.8764	-0.05972128	-0.05990452	-0.0597847	
0.8766	-0.05971328	-0.05988734	-0.05976551	
0.8768	-0.05970881	-0.05987003	-0.05974548	
0.877	-0.05970802	-0.05985306	-0.05972505	
0.8772	-0.05971103	-0.05983685	-0.05970469	
0.8774	-0.05971786	-0.0598218	-0.05968488	
0.8776	-0.0597285	-0.0598083	-0.05966608	
0.8778	-0.05974283	-0.05979666	-0.05964877	
0.878	-0.05976069	-0.0597872	-0.0596334	
0.8782	-0.05978187	-0.05978015	-0.05962039	
0.8784	-0.05980263	-0.05977574	-0.05961011	
0.8786	-0.05982141	-0.05977409	-0.05960255	
0.8788	-0.05983841	-0.05977525	-0.05959752	
0.8789999	-0.05985378	-0.05977928	-0.0595949	
0.8792	-0.0598677	-0.05978617	-0.05959458	
0.8794	-0.05988029	-0.05979591	-0.05959649	
0.8796	-0.05989168	-0.05980786	-0.05960059	
0.8798	-0.05990199	-0.05982096	-0.05960676	
0.88	-0.05991131	-0.05983531	-0.05961484	
0.8802	-0.05991976	-0.05985093	-0.05962465	
0.8804	-0.05992739	-0.05986511	-0.05963607	
0.8806	-0.0599343	-0.05987795	-0.05964871	
0.8807999	-0.05994055	-0.05988957	-0.05966225	
0.881	-0.05994621	-0.05990008	-0.05967639	
0.8812	-0.05995133	-0.05990958	-0.05969089	
0.8814	-0.05995596	-0.05991819	-0.05970557	
0.8816	-0.05996015	-0.05992597	-0.05972024	
0.8818	-0.05996395	-0.05993302	-0.0597348	
0.882	-0.05996738	-0.05993939	-0.05974911	
0.8822	-0.05997048	-0.05994516	-0.0597631	
0.8824	-0.05997329	-0.05995038	-0.0597767	
0.8825999	-0.05997583	-0.0599551	-0.05978986	
0.8828	-0.05997813	-0.05995937	-0.05980253	
0.883	-0.05998021	-0.05996324	-0.0598147	
0.8832	-0.05998209	-0.05996674	-0.05982633	
0.8834	-0.05998123	-0.0599699	-0.05983743	
0.8836	-0.05997544	-0.05997277	-0.05984772	
0.8838	-0.05996532	-0.05997536	-0.05985672	
0.884	-0.05995149	-0.0599777	-0.05986406	
0.8842	-0.05993458	-0.05997983	-0.05986948	
0.8844	-0.05991524	-0.05998174	-0.05987282	
0.8846	-0.0598941	-0.05998299	-0.059874	
0.8848	-0.0598718	-0.05998259	-0.05987295	
0.885	-0.05984897	-0.05998088	-0.05986959	
0.8852	-0.05982623	-0.05997811	-0.05986395	
0.8854	-0.05980415	-0.0599719	-0.05985614	
0.8856	-0.05978328	-0.05996266	-0.05984608	
0.8858	-0.05976415	-0.05995085	-0.05983378	
0.886	-0.0597472	-0.05993697	-0.05981937	
0.8862	-0.05973288	-0.0599215	-0.05980306	
0.8864	-0.05972152	-0.05990494	-0.05978515	
0.8866	-0.05971344	-0.05988777	-0.05976599	
0.8868	-0.05970887	-0.05987046	-0.05974598	
0.887	-0.05970799	-0.05985348	-0.05972556	
0.8872	-0.0597109	-0.05983724	-0.05970519	
0.8874	-0.05971764	-0.05982216	-0.05968536	
0.8876	-0.05972818	-0.05980861	-0.05966653	
0.8878	-0.05974242	-0.05979693	-0.05964918	
0.888	-0.0597602	-0.05978741	-0.05963375	
0.8882	-0.0597813	-0.0597803	-0.05962067	
0.8884	-0.05980211	-0.05977581	-0.05961033	
0.8886	-0.05982094	-0.05977409	-0.0596027	
0.8888	-0.05983798	-0.05977518	-0.0595976	
0.889	-0.0598534	-0.05977913	-0.05959492	
0.8892	-0.05986735	-0.05978595	-0.05959454	
0.8894	-0.05987997	-0.05979562	-0.0595964	
0.8896	-0.0598914	-0.05980754	-0.05960044	
0.8898	-0.05990173	-0.05982061	-0.05960657	
0.89	-0.05991108	-0.05983493	-0.0596146	
0.8902	-0.05991954	-0.05985051	-0.05962436	
0.8904	-0.0599272	-0.05986474	-0.05963574	
0.8906	-0.05993413	-0.05987761	-0.05964836	
0.8908	-0.0599404	-0.05988926	-0.05966188	
0.891	-0.05994607	-0.0598998	-0.059676	
0.8912	-0.0599512	-0.05990933	-0.0596905	
0.8914	-0.05995584	-0.05991796	-0.05970517	
0.8916	-0.05996004	-0.05992577	-0.05971985	
0.8918	-0.05996385	-0.05993283	-0.0597344	
0.892	-0.05996729	-0.05993922	-0.05974873	
0.8922	-0.0599704	-0.05994501	-0.05976273	
0.8924	-0.05997322	-0.05995024	-0.05977634	
0.8926	-0.05997577	-0.05995497	-0.0597895	
0.8928	-0.05997807	-0.05995926	-0.05980219	
0.893	-0.05998016	-0.05996314	-0.05981437	
0.8932	-0.05998205	-0.05996665	-0.05982602	
0.8934	-0.05998132	-0.05996982	-0.05983714	
0.8936	-0.05997564	-0.05997269	-0.05984745	
0.8938	-0.05996563	-0.05997529	-0.05985649	
0.894	-0.05995188	-0.05997764	-0.05986388	
0.8942	-0.05993504	-0.05997977	-0.05986936	
0.8944	-0.05991575	-0.0599817	-0.05987275	
0.8946	-0.05989465	-0.05998298	-0.05987398	
0.8947999	-0.05987237	-0.05998263	-0.05987299	
0.895	-0.05984955	-0.05998094	-0.0598697	
0.8952	-0.0598268	-0.05997819	-0.05986411	
0.8954	-0.05980469	-0.05997207	-0.05985636	
0.8956	-0.05978379	-0.0599629	-0.05984635	
0.8958	-0.05976461	-0.05995116	-0.0598341	
0.896	-0.0597476	-0.05993732	-0.05981975	
0.8962	-0.0597332	-0.05992189	-0.05980349	
0.8964	-0.05972177	-0.05990536	-0.05978561	
0.8965999	-0.0597136	-0.0598882	-0.05976648	
0.8968	-0.05970895	-0.05987089	-0.05974648	
0.897	-0.05970797	-0.05985389	-0.05972607	
0.8972	-0.05971078	-0.05983763	-0.05970569	
0.8974	-0.05971742	-0.05982252	-0.05968584	
0.8976	-0.05972787	-0.05980893	-0.05966698	
0.8978	-0.05974201	-0.05979719	-0.05964959	
0.898	-0.05975971	-0.05978762	-0.05963411	
0.8982	-0.05978072	-0.05978044	-0.05962097	
0.8983999	-0.05980159	-0.05977589	-0.05961054	
0.8986	-0.05982047	-0.0597741	-0.05960285	
0.8988	-0.05983755	-0.05977511	-0.05959769	
0.899	-0.05985301	-0.05977899	-0.05959494	
0.8992	-0.059867	-0.05978574	-0.05959451	
0.8994	-0.05987966	-0.05979533	-0.05959631	
0.8996	-0.05989111	-0.05980722	-0.05960029	
0.8998	-0.05990147	-0.05982026	-0.05960637	
0.9	-0.05991085	-0.05983455	-0.05961435	
0.9001999	-0.05991933	-0.0598501	-0.05962408	
0.9004	-0.05992701	-0.05986437	-0.05963542	
0.9006	-0.05993396	-0.05987727	-0.05964801	
0.9008	-0.05994024	-0.05988895	-0.0596615	
0.901	-0.05994593	-0.05989952	-0.05967562	
0.9012	-0.05995107	-0.05990908	-0.05969011	
0.9014	-0.05995573	-0.05991773	-0.05970477	
0.9016	-0.05995994	-0.05992556	-0.05971945	
0.9018	-0.05996376	-0.05993265	-0.05973402	
0.902	-0.0599672	-0.05993906	-0.05974834	
0.9022	-0.05997032	-0.05994486	-0.05976235	
0.9024	-0.05997315	-0.0599501	-0.05977597	
0.9026	-0.0599757	-0.05995485	-0.05978916	
0.9028	-0.05997802	-0.05995915	-0.05980186	
0.903	-0.05998011	-0.05996304	-0.05981405	
0.9032	-0.059982	-0.05996655	-0.05982571	
0.9034	-0.0599814	-0.05996973	-0.05983684	
0.9036	-0.05997584	-0.05997262	-0.05984719	
0.9038	-0.05996593	-0.05997522	-0.05985626	
0.904	-0.05995227	-0.05997758	-0.0598637	
0.9042	-0.05993551	-0.05997971	-0.05986923	
0.9044	-0.05991627	-0.05998164	-0.05987268	
0.9046	-0.0598952	-0.05998298	-0.05987396	
0.9048	-0.05987295	-0.05998266	-0.05987304	
0.905	-0.05985013	-0.059981	-0.0598698	
0.9052	-0.05982737	-0.05997828	-0.05986428	
0.9054	-0.05980524	-0.05997225	-0.05985657	
0.9056	-0.0597843	-0.05996315	-0.05984662	
0.9058	-0.05976507	-0.05995147	-0.05983443	
0.906	-0.05974801	-0.05993768	-0.05982012	
0.9062	-0.05973354	-0.05992229	-0.05980391	
0.9064	-0.05972202	-0.05990577	-0.05978607	
0.9066	-0.05971377	-0.05988863	-0.05976696	
0.9068	-0.05970902	-0.05987132	-0.05974698	
0.907	-0.05970795	-0.05985431	-0.05972658	
0.9072	-0.05971066	-0.05983803	-0.0597062	
0.9074	-0.05971721	-0.05982288	-0.05968632	
0.9076	-0.05972755	-0.05980925	-0.05966743	
0.9078	-0.05974161	-0.05979746	-0.05965	
0.908	-0.05975921	-0.05978782	-0.05963446	
0.9082	-0.05978015	-0.05978059	-0.05962126	
0.9084	-0.05980107	-0.05977597	-0.05961076	
0.9086	-0.05982	-0.05977411	-0.05960299	
0.9088	-0.05983713	-0.05977505	-0.05959778	
0.909	-0.05985263	-0.05977885	-0.05959497	
0.9092	-0.05986666	-0.05978553	-0.05959448	
0.9094	-0.05987934	-0.05979504	-0.05959622	
0.9096	-0.05989083	-0.05980691	-0.05960015	
0.9098	-0.05990122	-0.05981991	-0.05960618	
0.91	-0.05991062	-0.05983417	-0.05961412	
0.9102	-0.05991912	-0.05984969	-0.0596238	
0.9104	-0.05992682	-0.059864	-0.05963511	
0.9106	-0.05993378	-0.05987694	-0.05964766	
0.9108	-0.05994008	-0.05988865	-0.05966114	
0.911	-0.05994578	-0.05989924	-0.05967524	
0.9112	-0.05995094	-0.05990883	-0.05968972	
0.9114	-0.05995561	-0.05991751	-0.05970438	
0.9116	-0.05995984	-0.05992536	-0.05971906	
0.9118	-0.05996366	-0.05993246	-0.05973363	
0.912	-0.05996712	-0.05993889	-0.05974796	
0.9122	-0.05997025	-0.0599447	-0.05976199	
0.9123999	-0.05997308	-0.05994997	-0.05977562	
0.9126	-0.05997564	-0.05995473	-0.05978881	
0.9128	-0.05997796	-0.05995904	-0.05980152	
0.913	-0.05998006	-0.05996294	-0.05981373	
0.9132	-0.05998195	-0.05996646	-0.05982541	
0.9134	-0.05998148	-0.05996965	-0.05983655	
0.9136	-0.05997605	-0.05997254	-0.05984692	
0.9138	-0.05996624	-0.05997515	-0.05985604	
0.914	-0.05995267	-0.05997752	-0.05986352	
0.9141999	-0.05993597	-0.05997966	-0.0598691	
0.9144	-0.05991679	-0.05998159	-0.05987261	
0.9146	-0.05989576	-0.05998297	-0.05987395	
0.9148	-0.05987353	-0.05998269	-0.05987308	
0.915	-0.05985072	-0.05998107	-0.05986991	
0.9152	-0.05982794	-0.05997836	-0.05986444	
0.9154	-0.05980579	-0.05997242	-0.05985679	
0.9156	-0.05978482	-0.0599634	-0.0598469	
0.9158	-0.05976553	-0.05995177	-0.05983476	
0.9159999	-0.05974841	-0.05993804	-0.0598205	
0.9162	-0.05973387	-0.05992268	-0.05980433	
0.9164	-0.05972227	-0.0599062	-0.05978653	
0.9166	-0.05971394	-0.05988906	-0.05976745	
0.9168	-0.05970909	-0.05987175	-0.05974749	
0.917	-0.05970793	-0.05985473	-0.05972709	
0.9172	-0.05971055	-0.05983842	-0.0597067	
0.9174	-0.059717	-0.05982324	-0.05968681	
0.9176	-0.05972725	-0.05980957	-0.05966789	
0.9177999	-0.05974121	-0.05979773	-0.05965041	
0.918	-0.05975873	-0.05978804	-0.05963482	
0.9182	-0.05977958	-0.05978074	-0.05962155	
0.9184	-0.05980056	-0.05977605	-0.05961099	
0.9186	-0.05981954	-0.05977412	-0.05960315	
0.9188	-0.05983671	-0.05977499	-0.05959787	
0.919	-0.05985225	-0.05977871	-0.059595	
0.9192	-0.05986631	-0.05978531	-0.05959445	
0.9194	-0.05987903	-0.05979476	-0.05959614	
0.9196	-0.05989054	-0.0598066	-0.05960002	
0.9198	-0.05990096	-0.05981957	-0.059606	
0.92	-0.05991038	-0.05983379	-0.05961388	
0.9202	-0.05991891	-0.05984928	-0.05962352	
0.9204	-0.05992663	-0.05986362	-0.05963479	
0.9206	-0.05993361	-0.0598766	-0.05964732	
0.9208	-0.05993993	-0.05988834	-0.05966077	
0.921	-0.05994565	-0.05989897	-0.05967486	
0.9212	-0.05995082	-0.05990858	-0.05968933	
0.9214	-0.0599555	-0.05991728	-0.05970399	
0.9216	-0.05995973	-0.05992515	-0.05971868	
0.9218	-0.05996357	-0.05993228	-0.05973325	
0.922	-0.05996703	-0.05993872	-0.05974759	
0.9222	-0.05997017	-0.05994456	-0.05976162	
0.9224	-0.05997301	-0.05994983	-0.05977526	
0.9226	-0.05997558	-0.05995461	-0.05978847	
0.9228	-0.0599779	-0.05995892	-0.05980119	
0.923	-0.05998001	-0.05996283	-0.05981341	
0.9232	-0.05998191	-0.05996637	-0.0598251	
0.9234	-0.05998157	-0.05996957	-0.05983626	
0.9236	-0.05997625	-0.05997247	-0.05984666	
0.9238	-0.05996654	-0.05997509	-0.05985582	
0.924	-0.05995306	-0.05997746	-0.05986334	
0.9242	-0.05993643	-0.0599796	-0.05986898	
0.9244	-0.0599173	-0.05998154	-0.05987254	
0.9246	-0.05989631	-0.05998297	-0.05987394	
0.9248	-0.0598741	-0.05998272	-0.05987313	
0.925	-0.0598513	-0.05998113	-0.05987001	
0.9252	-0.05982852	-0.05997845	-0.05986461	
0.9254	-0.05980635	-0.05997259	-0.05985701	
0.9256	-0.05978533	-0.05996364	-0.05984717	
0.9258	-0.059766	-0.05995208	-0.05983509	
0.926	-0.05974882	-0.0599384	-0.05982088	
0.9262	-0.0597342	-0.05992308	-0.05980476	
0.9264	-0.05972253	-0.05990661	-0.05978699	
0.9266	-0.05971411	-0.05988949	-0.05976794	
0.9268	-0.05970918	-0.05987218	-0.059748	
0.927	-0.05970791	-0.05985514	-0.0597276	
0.9272	-0.05971044	-0.05983882	-0.05970721	
0.9274	-0.05971679	-0.05982361	-0.0596873	
0.9276	-0.05972694	-0.05980989	-0.05966835	
0.9278	-0.05974081	-0.059798	-0.05965083	
0.928	-0.05975824	-0.05978825	-0.05963519	
0.9281999	-0.05977901	-0.05978089	-0.05962186	
0.9284	-0.05980004	-0.05977613	-0.05961122	
0.9286	-0.05981907	-0.05977413	-0.05960331	
0.9288	-0.05983629	-0.05977492	-0.05959797	
0.929	-0.05985187	-0.05977857	-0.05959504	
0.9292	-0.05986597	-0.05978511	-0.05959443	
0.9294	-0.05987872	-0.05979448	-0.05959607	
0.9296	-0.05989026	-0.05980629	-0.05959988	
0.9298	-0.0599007	-0.05981923	-0.05960581	
0.9299999	-0.05991015	-0.05983342	-0.05961366	
0.9302	-0.05991871	-0.05984887	-0.05962325	
0.9304	-0.05992644	-0.05986325	-0.05963448	
0.9306	-0.05993344	-0.05987627	-0.05964698	
0.9308	-0.05993978	-0.05988804	-0.05966041	
0.931	-0.05994551	-0.0598987	-0.05967448	
0.9312	-0.05995069	-0.05990834	-0.05968894	
0.9314	-0.05995538	-0.05991706	-0.05970361	
0.9316	-0.05995963	-0.05992495	-0.05971829	
0.9317999	-0.05996347	-0.05993209	-0.05973287	
0.932	-0.05996695	-0.05993856	-0.05974722	
0.9322	-0.05997009	-0.0599444	-0.05976125	
0.9324	-0.05997294	-0.05994969	-0.05977491	
0.9326	-0.05997551	-0.05995448	-0.05978812	
0.9328	-0.05997784	-0.05995881	-0.05980086	
0.933	-0.05997995	-0.05996273	-0.05981309	
0.9332	-0.05998186	-0.05996628	-0.0598248	
0.9334	-0.05998166	-0.05996949	-0.05983597	
0.9335999	-0.05997645	-0.05997239	-0.0598464	
0.9338	-0.05996685	-0.05997502	-0.05985559	
0.934	-0.05995345	-0.0599774	-0.05986317	
0.9342	-0.0599369	-0.05997955	-0.05986885	
0.9344	-0.05991782	-0.0599815	-0.05987247	
0.9346	-0.05989687	-0.05998296	-0.05987393	
0.9348	-0.05987468	-0.05998276	-0.05987317	
0.935	-0.05985189	-0.05998119	-0.05987012	
0.9352	-0.0598291	-0.05997853	-0.05986477	
0.9353999	-0.0598069	-0.05997276	-0.05985724	
0.9356	-0.05978585	-0.05996389	-0.05984745	
0.9358	-0.05976647	-0.05995239	-0.05983542	
0.936	-0.05974923	-0.05993876	-0.05982127	
0.9362	-0.05973454	-0.05992347	-0.05980519	
0.9364	-0.05972279	-0.05990703	-0.05978746	
0.9366	-0.05971428	-0.05988992	-0.05976844	
0.9368	-0.05970926	-0.05987261	-0.05974851	
0.937	-0.0597079	-0.05985557	-0.05972812	
0.9372	-0.05971033	-0.05983922	-0.05970772	
0.9374	-0.05971658	-0.05982397	-0.05968779	
0.9376	-0.05972664	-0.05981021	-0.05966881	
0.9378	-0.05974042	-0.05979828	-0.05965125	
0.938	-0.05975776	-0.05978847	-0.05963556	
0.9382	-0.05977845	-0.05978105	-0.05962216	
0.9384	-0.05979953	-0.05977622	-0.05961145	
0.9386	-0.05981861	-0.05977415	-0.05960348	
0.9388	-0.05983587	-0.05977486	-0.05959807	
0.939	-0.05985149	-0.05977844	-0.05959508	
0.9392	-0.05986562	-0.0597849	-0.05959442	
0.9394	-0.05987841	-0.0597942	-0.05959599	
0.9396	-0.05988998	-0.05980598	-0.05959976	
0.9398	-0.05990045	-0.05981889	-0.05960564	
0.94	-0.05990992	-0.05983304	-0.05961343	
0.9402	-0.0599185	-0.05984847	-0.05962298	
0.9404	-0.05992625	-0.05986289	-0.05963417	
0.9406	-0.05993327	-0.05987594	-0.05964664	
0.9408	-0.05993962	-0.05988774	-0.05966005	
0.941	-0.05994537	-0.05989842	-0.05967411	
0.9412	-0.05995056	-0.05990809	-0.05968856	
0.9414	-0.05995527	-0.05991684	-0.05970322	
0.9416	-0.05995953	-0.05992475	-0.05971791	
0.9418	-0.05996338	-0.05993191	-0.05973249	
0.942	-0.05996686	-0.05993839	-0.05974684	
0.9422	-0.05997002	-0.05994425	-0.05976089	
0.9424	-0.05997287	-0.05994956	-0.05977455	
0.9426	-0.05997545	-0.05995436	-0.05978778	
0.9428	-0.05997779	-0.0599587	-0.05980054	
0.943	-0.0599799	-0.05996263	-0.05981278	
0.9432	-0.05998182	-0.05996619	-0.0598245	
0.9434	-0.05998174	-0.05996941	-0.05983569	
0.9436	-0.05997666	-0.05997232	-0.05984614	
0.9438	-0.05996716	-0.05997495	-0.05985537	
0.944	-0.05995385	-0.05997733	-0.05986299	
0.9442	-0.05993736	-0.05997949	-0.05986873	
0.9444	-0.05991834	-0.05998144	-0.0598724	
0.9446	-0.05989743	-0.05998296	-0.05987392	
0.9448	-0.05987526	-0.05998279	-0.05987322	
0.945	-0.05985248	-0.05998125	-0.05987023	
0.9452	-0.05982968	-0.05997862	-0.05986494	
0.9454	-0.05980746	-0.05997294	-0.05985746	
0.9456	-0.05978637	-0.05996414	-0.05984773	
0.9457999	-0.05976694	-0.05995271	-0.05983576	
0.946	-0.05974964	-0.05993912	-0.05982165	
0.9462	-0.05973488	-0.05992387	-0.05980562	
0.9464	-0.05972306	-0.05990745	-0.05978793	
0.9466	-0.05971446	-0.05989036	-0.05976893	
0.9468	-0.05970934	-0.05987305	-0.05974902	
0.947	-0.05970789	-0.05985599	-0.05972864	
0.9472	-0.05971022	-0.05983962	-0.05970823	
0.9474	-0.05971638	-0.05982434	-0.05968828	
0.9475999	-0.05972634	-0.05981054	-0.05966927	
0.9478	-0.05974002	-0.05979855	-0.05965167	
0.948	-0.05975728	-0.05978869	-0.05963593	
0.9482	-0.05977789	-0.0597812	-0.05962247	
0.9484	-0.05979902	-0.05977631	-0.05961168	
0.9486	-0.05981815	-0.05977416	-0.05960365	
0.9488	-0.05983546	-0.05977481	-0.05959818	
0.949	-0.05985111	-0.05977831	-0.05959513	
0.9492	-0.05986528	-0.0597847	-0.0595944	
0.9493999	-0.0598781	-0.05979392	-0.05959592	
0.9496	-0.0598897	-0.05980567	-0.05959963	
0.9498	-0.0599002	-0.05981855	-0.05960546	
0.95	-0.05990969	-0.05983267	-0.05961321	
0.9502	-0.05991829	-0.05984806	-0.05962272	
0.9504	-0.05992607	-0.05986252	-0.05963387	
0.9506	-0.0599331	-0.0598756	-0.05964631	
0.9508	-0.05993947	-0.05988744	-0.0596597	
0.951	-0.05994523	-0.05989815	-0.05967374	
0.9511999	-0.05995044	-0.05990784	-0.05968819	
0.9514	-0.05995516	-0.05991662	-0.05970284	
0.9516	-0.05995942	-0.05992455	-0.05971753	
0.9518	-0.05996329	-0.05993173	-0.05973211	
0.952	-0.05996678	-0.05993823	-0.05974647	
0.9522	-0.05996994	-0.0599441	-0.05976053	
0.9524	-0.0599728	-0.05994942	-0.05977421	
0.9526	-0.05997539	-0.05995424	-0.05978744	
0.9528	-0.05997773	-0.05995859	-0.05980021	
